20099,0.306
36099,0.259
39151,0.266
48363,0.279
1107,0.317
51027,0.276
36055,0.212
54000,0.325
4009,0.242
35000,0.198
18003,0.239
39103,0.244
39061,0.235
18000,0.268
31173,0.314
17069,0.293
47055,0.281
39167,0.303
12065,0.277
54107,0.331
25015,0.152
31101,0.269
37053,0.255
47045,0.366
47091,0.336
36087,0.236
48151,0.301
31045,0.282
51165,0.224
16019,0.189
48481,0.297
54041,0.346
48393,0.273
51683,0.21
21025,0.342
6023,0.148
13005,0.321
40149,0.33
20207,0.296
31089,0.311
48075,0.283
41071,0.16
31019,0.235
48357,0.26
48199,0.34
21115,0.359
13309,0.305
45041,0.28
34005,0.242
22035,0.363
26107,0.238
51067,0.24
2100,0.191
31145,0.234
19061,0.205
26141,0.264
29017,0.329
21199,0.336
41021,0.183
46007,0.277
10000,0.237
27097,0.232
48381,0.211
1129,0.309
42025,0.286
13175,0.291
46135,0.198
47013,0.327
34041,0.244
26077,0.191
34039,0.258
20187,0.295
48057,0.249
21163,0.273
30019,0.255
12043,0.339
29083,0.263
29055,0.259
26025,0.246
18019,0.334
41053,0.177
5029,0.331
51685,0.241
26075,0.218
44009,0.193
37079,0.275
33013,0.196
36067,0.244
37085,0.268
31163,0.327
6055,0.132
48109,0.259
26041,0.247
50017,0.202
8007,0.158
37117,0.325
49017,0.231
17157,0.249
45011,0.299
20039,0.282
37143,0.265
6097,0.123
13093,0.312
45075,0.285
48195,0.264
21005,0.314
1101,0.281
5043,0.32
40031,0.291
19137,0.265
19081,0.267
38007,0.302
51840,0.258
17143,0.232
42000,0.242
21127,0.363
54109,0.399
13037,0.282
37005,0.315
12053,0.258
47123,0.346
8001,0.195
26009,0.207
49029,0.198
40033,0.389
21231,0.358
30013,0.269
30000,0.22
50005,0.21
42027,0.181
29221,0.273
6075,0.148
19033,0.276
17131,0.3
56005,0.252
12027,0.316
37185,0.3
19075,0.269
12119,0.201
42063,0.274
34011,0.291
22053,0.341
35009,0.259
48145,0.285
8079,0.182
28007,0.352
28147,0.343
54095,0.357
40099,0.344
21035,0.224
51061,0.202
1027,0.376
5011,0.346
13157,0.259
38101,0.268
48055,0.252
55073,0.226
53053,0.202
12061,0.239
8039,0.18
54093,0.367
51570,0.224
51640,0.247
53051,0.21
6053,0.162
12041,0.274
48273,0.273
47181,0.343
30065,0.307
9015,0.235
21011,0.351
13089,0.196
46003,0.297
46103,0.225
21173,0.311
5021,0.364
48431,0.27
47167,0.338
56035,0.203
54097,0.312
12037,0.29
6089,0.193
13271,0.316
40027,0.228
47141,0.324
29129,0.317
30033,0.268
40085,0.334
28125,0.362
37139,0.282
29093,0.286
18065,0.294
26061,0.226
40139,0.288
19089,0.246
45027,0.291
21153,0.369
20017,0.259
47185,0.332
35055,0.141
16043,0.198
48413,0.265
35051,0.251
29105,0.334
53025,0.273
31031,0.299
1131,0.316
29031,0.273
55123,0.244
29187,0.309
37059,0.256
5055,0.353
5137,0.31
5019,0.305
51175,0.31
20029,0.283
40077,0.348
28139,0.368
5039,0.374
24005,0.261
36095,0.245
17175,0.278
6079,0.136
42073,0.274
48139,0.224
42131,0.235
55085,0.216
48065,0.295
27059,0.173
6081,0.157
22105,0.328
37121,0.309
13189,0.299
36025,0.279
21143,0.324
18181,0.266
20045,0.179
1011,0.328
54071,0.337
13181,0.306
39067,0.286
55067,0.216
37191,0.278
17053,0.286
19107,0.269
28029,0.355
29063,0.292
17163,0.278
12051,0.309
21157,0.264
48291,0.264
17003,0.291
44005,0.191
45001,0.302
18177,0.278
36057,0.234
40093,0.341
40055,0.365
41043,0.2
39085,0.227
41045,0.192
13095,0.275
54011,0.313
21233,0.311
2188,0.268
19043,0.264
54061,0.242
54091,0.389
31001,0.243
21091,0.296
12129,0.275
21135,0.386
42033,0.252
12059,0.319
28093,0.4
48383,0.273
51530,0.233
22083,0.352
27087,0.288
22001,0.394
46047,0.248
22111,0.336
17045,0.241
37123,0.274
31171,0.319
40131,0.277
48429,0.257
29087,0.279
27083,0.186
13015,0.261
30031,0.143
47077,0.359
38073,0.311
39049,0.239
48333,0.263
21065,0.325
51049,0.252
40039,0.285
33000,0.206
29067,0.32
21015,0.232
8049,0.145
36123,0.239
12127,0.269
21217,0.314
42125,0.23
46025,0.288
48461,0.277
55129,0.253
21113,0.281
20043,0.258
20161,0.167
13101,0.277
37063,0.201
49009,0.19
26085,0.22
53071,0.175
48349,0.297
49007,0.23
21205,0.294
40121,0.347
8031,0.138
1035,0.354
17001,0.248
48303,0.245
19031,0.302
39111,0.302
8019,0.156
13293,0.292
55017,0.187
24039,0.313
35039,0.216
31121,0.273
29205,0.276
18071,0.303
48161,0.262
30063,0.17
56025,0.237
19195,0.276
48163,0.254
31053,0.271
22117,0.338
51023,0.224
20063,0.291
28157,0.373
47003,0.37
56045,0.269
13033,0.286
17049,0.266
40003,0.384
21149,0.309
48157,0.22
32013,0.202
12123,0.32
48021,0.288
20199,0.251
30001,0.226
51600,0.202
36101,0.209
53063,0.194
48159,0.273
20135,0.293
13279,0.298
24045,0.272
35035,0.227
48451,0.284
48301,0.254
48115,0.264
39123,0.283
51119,0.23
31021,0.357
48297,0.309
2232,0.205
28159,0.36
26131,0.238
5107,0.355
27039,0.197
32031,0.157
46071,0.312
30101,0.287
13087,0.291
19153,0.215
46111,0.293
29077,0.211
21197,0.317
42001,0.248
39121,0.309
13021,0.276
31093,0.329
20065,0.277
17000,0.229
48127,0.264
51011,0.266
20073,0.273
53023,0.271
16023,0.223
16061,0.216
42005,0.252
20115,0.251
49039,0.22
24015,0.269
38091,0.297
22065,0.323
36109,0.244
48313,0.273
17093,0.19
29209,0.294
13239,0.301
33015,0.192
45007,0.299
55093,0.216
20013,0.31
31067,0.296
51670,0.27
47039,0.36
19095,0.257
38003,0.263
18067,0.293
48193,0.309
13289,0.308
17033,0.285
5081,0.338
27145,0.19
18131,0.245
37035,0.295
42099,0.27
6001,0.15
55115,0.246
8027,0.202
6007,0.169
40097,0.361
20113,0.242
53027,0.252
18045,0.318
48329,0.268
49005,0.152
28061,0.318
22067,0.37
29115,0.31
50013,0.175
28009,0.319
56009,0.264
48037,0.301
27065,0.223
48047,0.28
42113,0.311
50000,0.184
37017,0.331
37095,0.27
31181,0.349
51089,0.345
16063,0.239
21001,0.319
29161,0.279
34000,0.243
19039,0.265
41023,0.202
47033,0.339
35049,0.119
19113,0.226
32021,0.284
1039,0.375
51590,0.313
39135,0.289
53033,0.147
24037,0.223
13099,0.305
12105,0.255
36027,0.207
13155,0.258
48197,0.284
26019,0.183
47097,0.358
39057,0.258
46041,0.321
19041,0.239
20179,0.273
23023,0.195
39163,0.327
19175,0.267
1075,0.355
17195,0.283
1049,0.294
28081,0.332
31077,0.315
37013,0.291
20095,0.323
17091,0.27
37011,0.257
53000,0.181
39079,0.365
1081,0.241
53055,0.13
42041,0.191
34021,0.228
39053,0.333
19117,0.259
16069,0.229
39025,0.269
17103,0.254
29227,0.28
12067,0.295
51065,0.217
38041,0.256
13179,0.285
12081,0.24
29069,0.382
29095,0.249
54047,0.4
48417,0.28
48369,0.26
27077,0.251
1003,0.252
47019,0.319
18043,0.294
5071,0.35
17101,0.286
27035,0.212
36023,0.224
48187,0.213
41059,0.236
27057,0.22
37099,0.268
32023,0.283
23009,0.199
17011,0.313
48095,0.274
6045,0.179
21225,0.301
19193,0.27
20025,0.287
46117,0.308
29019,0.21
12015,0.231
4027,0.251
1001,0.279
37087,0.235
41039,0.152
55055,0.167
47099,0.323
19099,0.287
27023,0.31
50009,0.248
37075,0.25
20059,0.3
17099,0.23
24029,0.249
22125,0.277
48059,0.278
30009,0.235
34033,0.275
56007,0.316
